ident, source, url, result
8195272,Correio da Manhã,http://www.cmjornal.xl.pt/nacional/sociedade/detalhe/centenas_de_pessoas_no_primeiro_banho_do_ano.html,Downloaded
8195273,zerozero,http://www.zerozero.pt/news.php?id=167403,Non-utf-8 encoding
8195274,Jornal Record,http://www.record.xl.pt/internacional/paises/inglaterra/detalhe/estrelas-do-man-united-aprovam-simeone.html,Downloaded
8195275,Diário de Notícias,http://www.dn.pt/portugal/interior/aviso-as-ondas-podem-atingir-12-metros-4960540.html?page=-1,Downloaded
8195276,Diário de Notícias,http://www.dn.pt/portugal/interior/vai-pernoitar-em-lisboa-cada-noite-vai-custar-mais-um-euro-4960534.html?page=-1,Downloaded
8195277,zerozero,http://www.zerozero.pt/news.php?id=167404,Non-utf-8 encoding
8195278,maisfutebol,http://www.maisfutebol.iol.pt/mercado/transferencias/oficial-primeiro-dia-do-ano-primeiro-reforco-para-o-atl-madrid,Downloaded
8195279,Expresso,http://expresso.sapo.pt/economia/2016-01-01-Governo-chamado-a-salvar-cinema-Odeon,Downloaded
8195280,Expresso,http://expresso.sapo.pt/economia/2016-01-01-China-em-Angola-parceria-ou-ameaca-,Downloaded
8195281,Expresso,http://expresso.sapo.pt/economia/2016-01-01-Fatura-de-descontos-continua-a-ser-paga-por-fornecedores,Downloaded
8195282,SAPO Desporto,http://desporto.sapo.pt/futebol/internacional/artigo/2016/01/01/a-sua-equipa-precisa-de-craques-ha-25-livres-em-janeiro,Bad URL
8195283,SOL,http://www.SOL.pt/noticia/491922,Downloaded
8195284,Expresso,http://expresso.sapo.pt/internacional/2016-01-01-Acordo-de-comercio-UE-Ucrania-intensifica-guerra-economica,Downloaded
8195285,Renascença,http://rr.sapo.pt/noticia/43149/,Bad URL
8195286,Expresso,http://expresso.sapo.pt/sociedade/2016-01-01-Buscas-na-praia-da-Nazare.-Homem-dado-como-desaparecido-na-noite-de-passagem-de-ano,Downloaded
8195287,Expresso,http://expresso.sapo.pt/sociedade/2016-01-01-Imigracao-o-futuro-que-vem-de-fora,Downloaded
8195288,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805204,Downloaded
8195289,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805203,Downloaded
8195290,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805202,Downloaded
8195291,zerozero,http://www.zerozero.pt/news.php?id=167405,Non-utf-8 encoding
8195292,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/belenenses/detalhe/velasquez-promete-equipa-competente-frente-ao-p-ferreira.html,Downloaded
8195293,SAPO Desporto,http://desporto.sapo.pt/futebol/seleccao/cabo-verde/tubaroes/artigo/2016/01/01/e-oficial-rui-aguas-ja-nao-e-selecionador-de-cabo-verde,Downloaded
8195294,maisfutebol,http://www.maisfutebol.iol.pt/fc-porto/liga/juan-quintero-o-que-brahimi-faz-com-a-bola-e-incrivel,Downloaded
8195295,O Jogo,http://www.ojogo.pt/Futebol/1a_liga/vitoria_guimaraes/interior.aspx?content_id=4960545,Downloaded
8195296,O Jogo,http://www.ojogo.pt/Futebol/1a_liga/vitoria_guimaraes/interior.aspx?content_id=4960543,Downloaded
8195297,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/comercio/detalhe/nova_lei_do_tabaco_entra_hoje_em_vigor_imagens_chocantes_so_a_partir_de_maio.html,Downloaded
8195298,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/europa/detalhe/acordo_de_comercio_ue_ucrania_entra_em_vigor.html,Downloaded
8195299,Peopleware,http://pplware.sapo.pt/linux/red-star-os-o-linux-da-coreia-do-norte-e-paranoico/,Downloaded
8195300,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/conceicao-nao-sera-facil-para-as-duas-equipas-nem-para-o-arbitro,Downloaded
8195301,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=4960544&page=-1,Downloaded
8195302,Jornal de Negócios,http://www.jornaldenegocios.pt/opiniao/economistas/detalhe/a_visao_chinesa_da_rota_da_seda.html,Downloaded
8195303,Jornal de Negócios,http://www.jornaldenegocios.pt/mercados/detalhe/quem_vai_pagar_os_resgates_dos_bancos.html,Downloaded
8195304,Correio da Manhã,http://www.cmjornal.xl.pt/mundo/detalhe/hollande_assegura_que_franca_vai_continuar_a_combater_o_terrorismo.html,Downloaded
8195305,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/cultura/detalhe/acordo_entra_hoje_em_vigor_no_brasil_depois_de_tres_anos_de_polemica.html,Downloaded
8195306,Destak,http://www.destak.pt/artigo/252138-sampaio-da-novoa-defende-politicas-de-natalidade-fortes-durante-visita-a-mac,Downloaded
8195307,Dinheiro Vivo,http://www.dinheirovivo.pt/opiniao/never-surrender/1/,Bad URL
8195308,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805206,Downloaded
8195309,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805205,Downloaded
8195310,maisfutebol,http://www.maisfutebol.iol.pt/fc-porto/classico/lopetegui-se-me-cruzar-com-jesus-vou-cumprimenta-lo,Downloaded
8195311,Diário de Notícias,http://www.dn.pt/mundo/interior/alerta-maximo-nas-ilhas-fiji-e-tonga-ciclone-ula-esta-a-caminho-4960546.html?page=-1,Downloaded
8195312,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/lopetegui-acha-dificil-que-o-sporting-perca-tres-jogos-importantes-seguidos,Downloaded
8195313,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/sampaio_da_novoa_defende_politicas_de_natalidade_fortes_durante_visita_a_mac.html,Downloaded
8195314,zerozero,http://www.zerozero.pt/news.php?id=167406,Non-utf-8 encoding
8195315,Caras,http://caras.sapo.pt/famosos/2016-01-01-Abel-Xavier-apresenta-a-nova-namorada-Silvana-Kampmann,Downloaded
8195316,Pplware,http://pplware.sapo.pt/linux/red-star-os-o-linux-da-coreia-do-norte-e-controlador/,Downloaded
8195317,Diário de Notícias,http://www.dn.pt/portugal/interior/a-tradicao-ainda-e-o-que-era-na-praia-de-carvavelos-4960547.html?page=-1,Downloaded
8195318,zerozero,http://www.zerozero.pt/news.php?id=167407,Non-utf-8 encoding
8195319,Activa,http://activa.sapo.pt/vida/tecnologia/2016-01-01-Mango-expande-a-aposta-tecnologica-com-uma-nova-watch-face-para-Android-Wear,Downloaded
8195320,Lusa,http://noticias.sapo.pt/fotos/bom-ano-2016_1241982/56867feeae95f50442d2be69/,Bad URL
8195321,zerozero,http://www.zerozero.pt/news.php?id=167408,Non-utf-8 encoding
8195322,maisfutebol,http://www.maisfutebol.iol.pt/liga/01-01-2016/fc-porto-lopetegui-risca-imbula-do-classico,Downloaded
8195323,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805207,Downloaded
8195324,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/futebol/detalhe/nildo_e_artur_regressam_aos_convocados_do_arouca.html,Downloaded
8195325,Correio da Manhã,http://www.cmjornal.xl.pt/mundo/detalhe/policia_afasta_risco_de_atentado_em_munique.html,Downloaded
8195326,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/fc-porto/detalhe/lopetegui--e-mais-dificil-para-quem-esta-atras.html,Downloaded
8195327,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/fc-porto/detalhe/loperegui.html,Downloaded
8195328,Dinheiro Vivo,http://www.dinheirovivo.pt/outras/fotografias-do-ano-dos-refugiados-a-ciencia-2015-em-imagens/1/,Bad URL
8195329,Diário de Notícias,http://www.dn.pt/mundo/interior/primavera-arabeem-angola-sim-diz-investigadora-da-universidade-de-oxford-4960555.html?page=-1,Downloaded
8195330,Renascença,http://rr.sapo.pt/noticia/43150/vaticano_enche_se_de_criancas_que_cantam_pela_paz,Bad URL
8195331,Destak,http://www.destak.pt/artigo/252139-rui-aguas-demite-se-do-cargo-de-selecionador-de-cabo-verde,Downloaded
8195332,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/imbula-nao-defronta-o-sporting,Downloaded
8195333,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/rui_aguas_demite_se_do_cargo_de_selecionador_de_cabo_verde.html,Downloaded
8195334,Correio da Manhã,http://www.cmjornal.xl.pt/mundo/detalhe/nove_feridos_em_ataque_contra_bar_em_telavive.html,Downloaded
8195335,RTP,http://www.rtp.pt/noticias/pais/espectaculo-de-fogo-iluminou-o-funchal_v885093,Downloaded
8195336,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/nildo-e-artur-regressam-aos-convocados-do-arouca,Downloaded
8195337,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/arouca/detalhe/artur-e-nildo--de-volta-aos-convocados.html,Bad URL
8195338,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/fc-porto/detalhe/lopetegui-sem-comentarios-para-palavras-de-pinto-da-costa.html,Downloaded
8195339,RTP,http://www.rtp.pt/noticias/mundo/fogo-de-artificio-em-varias-cidades-do-globo_v885094,Downloaded
8195340,maisfutebol,http://www.maisfutebol.iol.pt/liga/v-guimaraes/sergio-conceicao-bolo-rei-e-champanhe-para-os-jornalistas,Downloaded
8195341,maisfutebol,http://www.maisfutebol.iol.pt/fc-porto/liga/lopetegui-favoritos-se-a-palavra-nos-desse-um-golo-comprava-a,Downloaded
8195342,maisfutebol,http://www.maisfutebol.iol.pt/v-guimaraes/sergio-conceicao/conceicao-e-o-benfica-nao-sera-facil-para-nenhuma-das-tres-equipas,Downloaded
8195343,RTP,http://www.rtp.pt/noticias/mundo/acordo-ortografico-entra-em-vigor-no-brasil_v885096,Downloaded
8195344,RTP,http://www.rtp.pt/noticias/pais/governo-afasta-anteriores-chefias-do-instituto-de-emprego_v885095,Downloaded
8195345,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/politica/eleicoes/presidenciais/detalhe/_debates_televisivos_arrancam_hoje_conheca_as_datas_dos_proximos_frente_a_frente.html,Downloaded
8195346,Jornal Diário,http://www.jornaldiario.com/ver_noticia.php?id=53459,
8195347,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/paulo-fonseca-jogo-da-jornada-e-o-v-setubal-sp-braga,Downloaded
8195348,RTP,http://www.rtp.pt/noticias/pais/anselmo-ralph-animou-albufeira-na-noite-de-passagem-de-ano_v885097,Downloaded
8195349,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/futebol/detalhe/conceicao_espera_um_vitoria_motivado.html,Downloaded
8195350,zerozero,http://www.zerozero.pt/news.php?id=167392,Non-utf-8 encoding
8195351,Futebol 365,http://www.futebol365.pt/artigo/144886-primeira-liga-nildo-e-artur-regressam-aos-convocados-do-arouca/,Bad URL
8195352,RTP,http://www.rtp.pt/noticias/pais/bebes-do-ano-nasceram-no-porto-e-em-lisboa_v885098,Downloaded
8195353,Diário de Notícias,http://www.dn.pt/mundo/interior/policia-afasta-risco-de-atentado-terrorista-em-munique-4960572.html?page=-1,Downloaded
8195354,SOL,http://www.SOL.pt/noticia/491928,Downloaded
8195355,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/fc-porto/detalhe/cinco-regressos-nos-convocados.html,Downloaded
8195356,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/v--guimaraes/detalhe/conceicao-nao-sera-facil-para-nenhuma-equipa-incluindo-o-arbitro.html,Downloaded
8195357,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/lopetegui-se-me-cruzar-com-jesus-vou-cumprimenta-lo,Downloaded
8195358,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805211,Downloaded
8195359,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805210,Downloaded
8195360,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805209,Downloaded
8195361,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805208,Downloaded
8195362,Diário de Notícias,http://www.dn.pt/desporto/interior/rui-aguas-demitese-do-cargo-de-selecionador-de-cabo-verde-4960582.html?page=-1,Downloaded
8195363,RTP,http://www.rtp.pt/noticias/politica/sampaio-da-novoa-defende-politicas-de-natalidade-fortes-durante-visita-a-mac_n885089,Downloaded
8195364,RTP,http://www.rtp.pt/noticias/mundo/estacoes-de-comboio-de-moscovo-evacuadas-devido-a-ameaca-de-bomba_n885099,Downloaded
8195365,maisfutebol,http://www.maisfutebol.iol.pt/fc-porto/liga/lopetegui-tres-ou-quatro-medios-amanha-voces-vao-ver,Downloaded
8195366,maisfutebol,http://www.maisfutebol.iol.pt/made-in/01-01-2016/cabo-verde-rui-aguas-demite-se-do-cargo-de-selecionador,Downloaded
8195367,maisfutebol,http://www.maisfutebol.iol.pt/fc-porto/liga/lopetegui-e-normal-neste-clube-estar-em-primeiro-e-ser-contestado,Downloaded
8195368,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=4960596&page=-1,Downloaded
8195369,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Desporto/Interior.aspx?content_id=4960585&page=-1,Downloaded
8195370,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/maritimo/detalhe/alex-soares-falha-estoril.html,Downloaded
8195371,Correio da Manhã,http://www.cmjornal.xl.pt/mundo/detalhe/israel_prepara_devolucao_de_corpos.html,Downloaded
8195372,Correio da Manhã,http://www.cmjornal.xl.pt/mundo/detalhe/ameacas_de_bomba_em_moscovo.html,Downloaded
8195373,RTP,http://www.rtp.pt/noticias/mundo/500-pessoas-evacuadas-em-estacoes-de-moscovo-por-ameaca-de-bomba_n885099,Downloaded
8195374,Renascença,http://rr.sapo.pt/noticia/43151/homem_abre_fogo_em_bar_de_telavive_e_mata_pelo_menos_duas_pessoas,Bad URL
8195375,Diário Economico,http://economico.sapo.pt/noticias/terrorismo-loureiro-dos-santos-diz-que-2016-pode-ser-um-ano-tragico_238685.html,Downloaded
8195376,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/academica-quer-comecar-o-ano-com-uma-vitoria,Downloaded
8195377,Activa,http://activa.sapo.pt/vida/sociedade/2016-01-01-Fundacao-Rui-Osorio-de-Castro-e-Filipe-Faisca-juntos-por-uma-boa-causa,Downloaded
8195378,Caras,http://caras.sapo.pt/famosos/2016-01-01-Anselmo-Ralph-Sempre-tive-todas-as-probabilidades-contra-mim,Downloaded
8195379,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=4960602&page=-1,Downloaded
8195380,Peopleware,http://pplware.sapo.pt/software/mac-os-e-ios-considerados-os-sistemas-mais-inseguro-em-2015/,Downloaded
8195381,TeK,http://tek.sapo.pt/mobile/android/artigo/2016_e_o_ano_em_que_vai_dominar_as_financas_pessoais_com_a_ajuda_do_monefy-45597skn.html,Bad URL
8195382,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Desporto/Interior.aspx?content_id=4960606&page=-1,Downloaded
8195383,Renascença,http://rr.sapo.pt/noticia/43152/policia_reformado_abatido_quanto_tentava_impedir_assalto_a_supermercado,Bad URL
8195384,Destak,http://www.destak.pt/artigo/252141-duas-pessoas-morreram-no-ataque-a-bar-em-telavive,Downloaded
8195385,RTP,http://www.rtp.pt/noticias/mundo/detido-em-nova-iorque-homem-suspeito-de-estar-a-planear-ataque_v885103,Downloaded
8195386,Destak,http://www.destak.pt/artigo/252140-morreu-homem-ferido-quinta-feira-durante-assalto-a-um-supermercado-na-buraca,Downloaded
8195387,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805214,Downloaded
8195388,Euronews,http://pt.euronews.com/2016/01/01/bomba-em-cabul-no-afeganistao-explode-num-restaurante-frequentado-por-estrangeiros/,Downloaded
8195389,Euronews,http://pt.euronews.com/2016/01/01/israel-2-mortos-em-tiroteio-em-bar-de-telavive/,Downloaded
8195390,Euronews,http://pt.euronews.com/nocomment/2016/01/01/as-piores-cheias-no-paraguai-em-decadas/,Bad URL
8195391,Euronews,http://pt.euronews.com/nocomment/2016/01/01/hotel-address-de-dubai-consumido-pelas-chamas/,Bad URL
8195392,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/sp--braga/detalhe/paulo-fonseca--v-setubal-e-uma-das-boas-surpresas-do-campeonato.html,Downloaded
8195393,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/futebol/detalhe/paulo_fonseca_acredita_num_bom_jogo.html,Downloaded
8195394,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/futebol/detalhe/lopetegui_e_dificil_o_sporting_perder_tres_jogos_importantes_seguidos.html,Downloaded
8195395,Jornal Record,http://www.record.xl.pt/internacional/detalhe/rui-aguas-deixa-selecao-de-cabo-verde.html,Downloaded
8195396,RTP,http://www.rtp.pt/noticias/futebol-internacional/rui-aguas-demite-se-do-cargo-de-selecionador-de-cabo-verde_d885092,Downloaded
8195397,RTP,http://www.rtp.pt/noticias/mundo/autoridades-alemas-mantem-elevado-o-risco-de-atentado-em-munique_v885104,Downloaded
8195398,SAPO Desporto,http://desporto.sapo.pt/futebol/liga_inglesa/artigo/2016/01/01/telegraph-aponta-guedes-o-novo-ronaldo-ao-manchester-united,Downloaded
8195399,Dinheiro Vivo,http://www.dinheirovivo.pt/economia/nova-lei-do-tabaco-entra-hoje-em-vigor-imagens-chocantes-so-a-partir-de-maio/1/,Bad URL
8195400,Dinheiro Vivo,http://www.dinheirovivo.pt/empresas/preco-do-petroleo-caiu-35-em-2015/1/,Bad URL
8195401,Diário de Notícias,http://www.dn.pt/mundo/interior/atirador-mata-duas-pessoas-em-tel-aviv-4960600.html?page=-1,Downloaded
8195402,Diário de Notícias,http://www.dn.pt/portugal/interior/morreu-policia-ferido-quintafeira-durante-assalto-a-um-supermercado-na-buraca-4960620.html?page=-1,Downloaded
8195403,Diário de Notícias,http://www.dn.pt/mundo/interior/ameaca-de-bomba-duas-estacoes-de-comboios-evacuadas-4960588.html?page=-1,Downloaded
8195404,Expresso,http://expresso.sapo.pt/internacional/2016-01-01-Tiroteio-em-Tel-Aviv-causa-pelo-menos-dois-mortos,Downloaded
8195405,RTP,http://www.rtp.pt/noticias/mundo/causas-de-incendio-num-hotel-do-dubai-ainda-nao-sao-conhecidas_v885105,Downloaded
8195406,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805215,Downloaded
8195407,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805213,Downloaded
8195408,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=805212,Downloaded
8195409,Diário Economico,http://economico.sapo.pt/noticias/invalidez-ha-novas-regras-saiba-o-que-muda-na-atribuicao-da-pensao_238677.html,Downloaded
8195410,RTP,http://www.rtp.pt/noticias/pais/fiscalizacao-da-gnr-nas-ruas_v885106,Downloaded
8195411,Euronews,http://pt.euronews.com/2016/01/01/refugiados-sirios-pedem-fim-da-guerra-para-2016/,Downloaded
8195412,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Justica/Interior.aspx?content_id=4960615&page=-1,Downloaded
8195413,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/v--setubal/detalhe/quim-machado-quer-ganhar-mais-vezes-em-casa-em-2016.html,Downloaded
8195414,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/academica/detalhe/filipe-gouveia--e-importante-iniciar-o-ano-com-uma-vitoria.html,Bad URL
8195415,RTP,http://www.rtp.pt/noticias/economia/crime-economico-desvia-50-mil-milhoes-de-euros-por-ano_a885091,Downloaded
8195416,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Desporto/Interior.aspx?content_id=4960626&page=-1,Downloaded
8195417,Jornal de Negócios,http://www.jornaldenegocios.pt/opiniao/economistas/detalhe/viagem_da_nasa_para_marte.html,Downloaded
8195418,Diário de Notícias,http://www.dn.pt/pessoas/interior/rob-kardashian-diagnosticado-com-diabetes-4960591.html?page=-1,Downloaded
8195419,Diário de Notícias,http://www.dn.pt/media/interior/religioes-e-fe-assim-e-belief-o-novo-programa-de-oprah-winfrey-4960614.html?page=-1,Downloaded
8195420,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/velazquez-quer-um-belenenses-competitivo-para-ultrapassar-pacos-de-ferreira,Downloaded
8195421,Jornal de Negócios,http://www.jornaldenegocios.pt/weekend/detalhe/fotogaleria_as_escolhas_fotograficas_de_miguel_baltazar.html,Downloaded
8195422,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/01/01/quim-machado-quer-ganhar-mais-vezes-em-casa-em-2016,Downloaded
8195423,RTP,http://www.rtp.pt/noticias/pais/gnr-regista-tres-mortos-em-mais-de-200-acidentes_v885107,Downloaded
